day,p_open,p_close,overnight,intraday,fullday
2015-10-20,4447.75,4428.0,-0.001235053051142465,-0.004440447417233484,-0.005670016280244772
2015-10-21,4449.0,4402.75,0.004742547425474308,-0.010395594515621442,-0.005702348690153514
2015-10-22,4449.25,4491.0,0.010561580830162898,0.009383603978198485,0.02004429050025558
2015-10-23,4607.75,4618.5,0.025996437319082633,0.0023330258803102577,0.02839011356045429
2015-10-26,4610.5,4620.0,-0.0017321641225506168,0.0020605140440299596,0.00032478077297826147
2015-10-27,4611.75,4631.25,-0.0017857142857142794,0.0042283298097252064,0.0024350649350648457
2015-10-28,4641.0,4669.0,0.002105263157894832,0.006033182503770718,0.00815114709851561
2015-10-29,4648.75,4659.0,-0.004337117155707837,0.002204893788652962,-0.0021417862497322693
2015-10-30,4668.0,4642.5,0.0019317450096587585,-0.005462724935732632,-0.003541532517707613
2015-11-02,4649.25,4692.25,0.0014539579967689509,0.009248803570468311,0.010716208939149263
2015-11-03,4683.0,4707.5,-0.001971335713144007,0.0052316890881913825,0.003250039959507678
2015-11-04,4724.0,4710.75,0.0035050451407327987,-0.0028048264182896077,0.0006903876792352381
2015-11-05,4717.0,4695.25,0.0013267526402378493,-0.004610981556073757,-0.003290346547789591
2015-11-06,4691.75,4700.25,-0.000745434215430496,0.001811690733734661,0.0010649060220435658
2015-11-09,4679.5,4654.5,-0.004414658794745008,-0.005342451116572278,-0.009733524812509997
2015-11-10,4630.0,4637.5,-0.005263723278547627,0.0016198704103671524,-0.003652379417767748
2015-11-11,4651.25,4631.5,0.0029649595687331054,-0.004246170384305303,-0.0012938005390835672
2015-11-12,4619.75,4589.25,-0.002536975062074953,-0.006602088857622146,-0.009122314584907643
2015-11-13,4569.25,4498.0,-0.004358010568175641,-0.015593368714778122,-0.0198834232173013
2015-11-16,4488.5,4564.75,-0.0021120497999110865,0.016987857858972832,0.014839928857269813
2015-11-17,4566.25,4566.75,0.00032860507147169926,0.00010949904188328752,0.000438140095295525
2015-11-18,4581.75,4654.25,0.0032846115946789656,0.015823648169367655,0.019160234302293855
2015-11-19,4655.75,4657.5,0.0003222860826126439,0.00037587928905113976,0.0006982865123275062
2015-11-20,4676.0,4686.75,0.003972088030059107,0.002298973481608124,0.006280193236714915
2015-11-23,4687.75,4674.5,0.0002133674721289669,-0.0028265159191509515,-0.0026137515335786787
2015-11-24,4647.25,4669.0,-0.005829500481334904,0.004680187207488196,-0.0011765964274254026
2015-11-25,4673.0,4673.75,0.0008567144998929965,0.00016049646907778659,0.0010173484686228917
2015-12-01,4686.75,4714.75,0.003801670593274853,0.0059742892196084085,0.009798672092525162
2015-12-02,4720.0,4690.5,0.0011135266981281422,-0.006249999999999978,-0.005143432843735085
2015-12-03,4704.5,4611.0,0.002984756422556245,-0.0198745881602721,-0.016949152542372836
2015-12-04,4618.75,4713.75,0.0016807633918889398,0.020568335588633246,0.022283669486011792
2015-12-07,4716.25,4698.5,0.0005303632988598039,-0.0037635833554200415,-0.0032352161230443377
2015-12-08,4643.75,4696.0,-0.01165265510269231,0.011251682368775162,-0.0005320847078854607
2015-12-09,4675.25,4620.0,-0.004418654173764858,-0.011817549863643695,-0.016183986371379855
2015-12-10,4631.75,4646.0,0.002543290043290014,0.0030765909213579246,0.005627705627705648
2015-12-11,4586.75,4537.0,-0.012752905725355146,-0.010846459911702189,-0.023461041756349554
2015-12-14,4539.25,4575.25,0.0004959224156932951,0.007930825576912381,0.00843068106678424
2015-12-15,4606.5,4592.25,0.006830227856401194,-0.003093454900683801,0.0037156439538823527
2015-12-16,4638.0,4669.0,0.009962436714028966,0.006683915480810709,0.016712940279819177
2015-12-17,4680.75,4592.75,0.002516598843435469,-0.018800405917855034,-0.016331120154208567
2015-12-21,4546.0,4554.0,-0.010179086603886556,0.001759788825340891,-0.008437210821403252
2015-12-22,4574.5,4581.0,0.004501537110232823,0.0014209203191606345,0.005928853754940677
2015-12-23,4602.25,4618.25,0.0046387251691770715,0.003476560378075977,0.00813141235538084
2015-12-29,4641.0,4688.0,0.005361494719740012,0.010127127774186562,0.015542919036014125
2015-12-30,4684.0,4644.5,-0.0008532423208190698,-0.008432963279248473,-0.00927901023890787
2015-12-31,4621.0,4580.75,-0.005059748089137672,-0.008710235879679673,-0.013725912369469295
2016-01-04,4476.0,4493.5,-0.022867434372100592,0.0039097408400357025,-0.01904709927413628
2016-01-05,4504.5,4480.5,0.00244798041615657,-0.00532800532800537,-0.0028930677645487846
2016-01-06,4407.75,4440.0,-0.016237027117509184,0.007316658158924572,-0.009039169735520547
2016-01-07,4336.5,4298.0,-0.023310810810810767,-0.0088781275221953,-0.03198198198198199
2016-01-08,4333.0,4258.75,0.008143322475570036,-0.017135933533348746,-0.009132154490460676
2016-01-11,4295.5,4274.0,0.008629292632814867,-0.005005238039809123,0.0035808629292632954
2016-01-12,4313.25,4327.5,0.009183434721572237,0.003303773256824849,0.01251754796443616
2016-01-13,4338.25,4173.75,0.0024841132293471624,-0.037918515530455776,-0.03552859618717508
2016-01-14,4194.25,4269.0,0.004911650194669104,0.01782201823925611,0.022821203953279356
2016-01-15,4117.0,4141.75,-0.035605528226751004,0.006011658974981682,-0.029807917545092488
2016-01-19,4188.75,4138.5,0.01134786020402001,-0.011996418979409174,-0.0007846924609162809
2016-01-20,4075.5,4130.0,-0.015222906850308138,0.013372592319960797,-0.00205388425758124
2016-01-21,4128.25,4127.25,-0.0004237288135593431,-0.00024223339187301463,-0.0006658595641646503
2016-01-22,4209.5,4247.25,0.019928523835483603,0.008967810903907747,0.02907504997274213
2016-01-25,4234.25,4184.75,-0.0030608040496792333,-0.011690382003896826,-0.014715404084996164
2016-01-26,4204.25,4224.5,0.004659776569687635,0.004816554676815077,0.009498775315132324
2016-01-27,4201.75,4115.75,-0.005385252692626352,-0.02046766228357233,-0.0257426914427743
2016-01-28,4180.5,4177.75,0.01573224807143281,-0.0006578160507116904,0.015064083095426062
2016-01-29,4179.5,4264.0,0.00041888576386805987,0.02021772939346822,0.02064508407635679
2016-02-01,4243.0,4279.75,-0.004924953095684748,0.008661324534527504,0.003693714821763505
2016-02-02,4251.25,4194.0,-0.006659267480577102,-0.013466627462511038,-0.020036217068754025
2016-02-03,4206.5,4165.5,0.0029804482594182335,-0.009746820397004585,-0.006795422031473541
2016-02-04,4150.5,4160.25,-0.003601008282319018,0.0023491145645102574,-0.0012603528988116564
2016-02-05,4143.5,4021.5,-0.004026200348536735,-0.02944370701098109,-0.03335136109608794
2016-02-08,3941.0,3960.0,-0.020017406440382968,0.004821111393047417,-0.015292801193584449
2016-02-09,3899.5,3947.5,-0.015277777777777724,0.012309270419284424,-0.0031565656565656353
2016-02-10,3988.75,3952.5,0.010449651678277494,-0.00908806016922592,0.001266624445851905
2016-02-11,3915.0,3957.75,-0.009487666034155628,0.01091954022988495,0.0013282732447816858
2016-02-12,3991.75,4011.5,0.008590739687954096,0.004947704640821726,0.013580948771397816
2016-02-16,4076.0,4104.0,0.016078773526112533,0.006869479882237517,0.023058706219618585
2016-02-17,4137.5,4196.0,0.008162768031189094,0.014138972809667694,0.022417153996101336
2016-02-18,4204.5,4151.75,0.002025738798856036,-0.012546081579260293,-0.010545757864632965
2016-02-19,4136.75,4160.0,-0.003612934304811244,0.0056203541427448656,0.001987113867646162
2016-02-22,4198.0,4225.25,0.009134615384615463,0.00649118627918055,0.015685096153846168
2016-02-23,4204.5,4161.25,-0.004910952014673731,-0.01028659769294804,-0.015147032719957432
2016-02-24,4111.75,4203.0,-0.011895464103334308,0.022192497111935383,0.01003304295584262
2016-02-25,4210.0,4242.5,0.0016654770402093622,0.0077197149643706275,0.009398049012609988
2016-02-26,4271.0,4233.5,0.006717737183264516,-0.008780145165066755,-0.0021213906894519408
2016-02-29,4228.25,4200.75,-0.001240108657139527,-0.006503872760598384,-0.007735915908822499
2016-03-01,4239.75,4332.75,0.009284056418496611,0.021935255616486904,0.031422960185681026
2016-03-02,4323.75,4333.0,-0.0020772027003634896,0.00213934663197457,5.7700075010158614e-05
2016-03-03,4325.25,4322.75,-0.0017885991230094378,-0.0005780012716027905,-0.002365566582044787
2016-03-04,4331.0,4325.0,0.0019085073159446075,-0.001385361348418379,0.0005205019952576606
2016-03-07,4302.75,4303.25,-0.005144508670520187,0.00011620475277429598,-0.005028901734104085
2016-03-08,4267.25,4271.0,-0.00836577005751471,0.0008787861034624811,-0.007494335676523578
2016-03-09,4282.5,4294.5,0.0026925778506203812,0.0028021015761821033,0.005502224303441716
2016-03-10,4302.5,4287.25,0.0018628478286180084,-0.003544450900639151,-0.0016882058446850978
2016-03-11,4333.75,4354.0,0.010846113476004504,0.004672627631958415,0.015569420957490143
2016-03-14,4344.25,4369.5,-0.0022393201653652106,0.005812280600794084,0.003559944878272825
2016-03-15,4354.5,4364.0,-0.00343288705801581,0.002181651165461096,-0.001258725254605797
2016-03-16,4358.75,4400.5,-0.0012030247479376532,0.009578434184112528,0.008363886342804827
2016-03-17,4389.75,4405.0,-0.0024429042154300307,0.003474001936328852,0.0010226110669242505
2016-03-21,4392.75,4415.5,-0.002780930760499456,0.005178988105400961,0.002383654937570867
2016-03-22,4393.25,4429.75,-0.00503906692333822,0.008308200079667705,0.0032272675801154893
2016-03-23,4417.75,4395.0,-0.002708956487386449,-0.005149680267104273,-0.007844686494723141
2016-03-24,4371.0,4397.25,-0.005460750853242269,0.006005490734385832,0.0005119453924915529
2016-03-28,4406.5,4389.75,0.0021035874694410595,-0.0038012027686372685,-0.0017056114617090001
2016-03-29,4381.25,4460.0,-0.0019363289481177937,0.01797432239657626,0.016003189247679295
2016-03-30,4483.25,4481.25,0.0052130044843048395,-0.00044610494618857466,0.004764573991031362
2016-03-31,4478.5,4475.0,-0.0006136680613667567,-0.0007815116668526967,-0.001394700139469962
2016-04-01,4449.0,4523.75,-0.005810055865921759,0.016801528433355806,0.010893854748603271
2016-04-04,4517.75,4503.75,-0.0013263332412268847,-0.0030988877206573617,-0.004421110804089579
2016-04-05,4473.25,4465.5,-0.006772134332500679,-0.0017325210976359973,-0.008492922564529604
2016-04-06,4471.25,4533.5,0.0012876497592655411,0.013922281241263601,0.015227858022617946
2016-04-07,4507.5,4472.5,-0.00573508326899741,-0.007764836383804763,-0.013455387669570995
2016-04-08,4498.0,4467.5,0.005701509223029699,-0.00678079146287236,-0.0011179429849077493
2016-04-11,4493.5,4451.0,0.0058198097369894786,-0.009458106153332646,-0.0036933407946279084
2016-04-12,4456.0,4487.5,0.001123343068973215,0.007069120287253039,0.00820040440350489
2016-04-13,4523.0,4545.25,0.007910863509749344,0.004919301348662364,0.012869080779944309
2016-04-14,4547.5,4546.75,0.0004950222760025103,-0.00016492578339744046,0.00033001485066819214
2016-04-15,4544.0,4536.0,-0.0006048276241271688,-0.0017605633802817433,-0.0023643261670424076
2016-04-18,4520.75,4558.25,-0.003361992945326242,0.008295083780346157,0.004905202821869459
2016-04-19,4563.75,4535.75,0.0012066034113968893,-0.006135305395781998,-0.004936104864805557
2016-04-20,4532.75,4536.25,-0.0006614121148652563,0.0007721581821189538,0.00011023535247756122
2016-04-21,4533.25,4541.25,-0.0006613392119041439,0.0017647383223955426,0.0011022320198401658
2016-04-22,4475.25,4464.75,-0.014533443435177484,-0.002346237640355242,-0.016845582163501294
2016-04-25,4452.0,4468.0,-0.0028557030068873113,0.003593890386343279,0.0007279242958733168
2016-04-26,4472.25,4453.25,0.0009512085944494153,-0.004248420817261955,-0.003301253357206768
2016-04-27,4408.5,4407.0,-0.010048840734295128,-0.0003402517863219101,-0.01038567338460672
2016-04-28,4411.5,4357.5,0.0010211027910143056,-0.012240734444066592,-0.01123213070115725
2016-04-29,4357.0,4335.5,-0.00011474469305794432,-0.004934588019279373,-0.005048766494549661
2016-05-02,4335.75,4370.75,5.76634759543726e-05,0.00807242114974338,0.008130550109560541
2016-05-03,4342.0,4332.0,-0.006577818452210726,-0.002303086135421517,-0.008865755305153544
2016-05-04,4308.0,4305.5,-0.005540166204986097,-0.0005803156917363328,-0.006117266851338843
2016-05-05,4318.5,4298.5,0.0030193937986295882,-0.004631237698274893,-0.001625827430031368
2016-05-06,4282.5,4326.5,-0.0037222286844248442,0.010274372446001268,0.00651390019774345
2016-05-09,4323.0,4336.5,-0.0008089679879810241,0.003122831367106116,0.002311337108517275
2016-05-10,4352.0,4394.75,0.003574311080364323,0.009823069852941124,0.01343249164072402
2016-05-11,4389.0,4355.0,-0.0013083793162296242,-0.007746639325586724,-0.009044883099152412
2016-05-12,4369.5,4335.5,0.0033295063145808435,-0.007781210664835836,-0.004477611940298498
2016-05-13,4335.25,4322.5,-5.76634759543726e-05,-0.002941006862349327,-0.0029985007496251548
2016-05-16,4325.75,4376.0,0.0007518796992480592,0.011616482690862906,0.012377096587622871
2016-05-17,4375.0,4317.0,-0.00022851919561239775,-0.013257142857142856,-0.013482632541133466
2016-05-18,4315.5,4333.0,-0.00034746351633074823,0.0040551500405514584,0.0037062775075282772
2016-05-19,4315.25,4315.25,-0.004096468959150723,0.0,-0.004096468959150723
2016-05-20,4331.25,4360.5,0.003707780545739059,0.006753246753246733,0.010486066855917908
2016-05-23,4363.25,4353.0,0.000630661621373596,-0.002349166332435648,-0.0017199862401100496
2016-05-24,4380.75,4443.5,0.00637491385251554,0.014324031273183824,0.020790259591086713
2016-05-25,4460.25,4474.5,0.003769551029593865,0.0031948881789136685,0.0069764825025318
2016-05-26,4480.75,4488.75,0.00139680411219123,0.0017854153880487722,0.0031847133757962887
2016-05-27,4491.0,4512.0,0.0005012531328321135,0.004676018704074858,0.005179615705931395
2016-05-31,4516.0,4521.5,0.0008865248226950229,0.001217891939769622,0.0021054964539006793
2016-06-01,4508.5,4521.5,-0.0028751520513103923,0.0028834423866030967,0.0
2016-06-02,4509.5,4530.75,-0.0026539865089019177,0.004712274088036317,0.0020457812672785014
2016-06-03,4518.75,4508.5,-0.002648568117861294,-0.002268326417704025,-0.004910886718534457
2016-06-06,4513.25,4525.25,0.0010535654874126443,0.002658837866282626,0.0037152046135078276
2016-06-07,4526.0,4514.75,0.00016573669962993698,-0.002485638532920942,-0.0023203137948180075
2016-06-08,4522.75,4521.25,0.0017719696550195785,-0.00033165662484102576,0.0014397253447033798
2016-06-09,4503.25,4514.25,-0.003981199889411147,0.0024426802864598862,-0.0015482444014376373
2016-06-10,4475.25,4464.5,-0.008639308855291628,-0.0024021004413161684,-0.011020656808993778
2016-06-13,4440.75,4425.0,-0.005319744652256708,-0.003546698192872788,-0.008847575316384804
2016-06-14,4419.75,4425.5,-0.0011864406779661385,0.001300978562135846,0.00011299435028244709
2016-06-15,4435.75,4409.25,0.002316122472037163,-0.005974187003325304,-0.0036719014800588035
2016-06-16,4392.25,4424.5,-0.003855530985995337,0.007342478228698379,0.0034586380903782743
2016-06-20,4418.5,4390.5,-0.0013560854333822814,-0.006336992191920299,-0.0076844841224996685
2016-06-21,4396.5,4405.0,0.0013665869490946392,0.0019333560786989334,0.0033025851269787854
2016-06-22,4407.25,4397.75,0.0005107832009081381,-0.00215553916841571,-0.0016458569807037415
2016-06-23,4428.75,4458.25,0.0070490591779888145,0.006661021732994543,0.013757034847365235
2016-06-24,4291.75,4279.5,-0.03734649245780297,-0.0028543135084755367,-0.040094207368362
2016-06-27,4235.0,4186.0,-0.010398411029325816,-0.011570247933884281,-0.02184834676948244
2016-06-28,4237.0,4279.75,0.012183468705207812,0.010089686098654793,0.022396082178690824
2016-06-29,4313.5,4356.0,0.007885974648051963,0.00985278775936016,0.017816461241894954
2016-06-30,4365.25,4404.5,0.002123507805325886,0.008991466697210848,0.011134067952249804
2016-07-01,4407.25,4431.25,0.0006243614485186288,0.005445572635997431,0.006073334090135107
2016-07-05,4408.75,4401.5,-0.005077574047954836,-0.0016444570456478624,-0.006713681241184766
2016-07-06,4378.0,4436.25,-0.005339088946949899,0.013305162174508833,0.007895035783255677
2016-07-07,4443.5,4451.0,0.001634263172724637,0.001687858669967346,0.003324880247957074
2016-07-08,4474.0,4519.25,0.005167378117276966,0.01011399195350915,0.015333632891485038
2016-07-11,4539.5,4547.25,0.0044808319964595444,0.001707236479788543,0.006195718316092336
2016-07-12,4575.25,4569.5,0.006157567760734617,-0.0012567619255778872,0.004893067238440851
2016-07-13,4578.5,4561.0,0.0019695809169493206,-0.0038222125150157993,-0.0018601597548966176
2016-07-14,4588.75,4590.75,0.006084192063144034,0.0004358485426314562,0.0065226923920191915
2016-07-15,4602.5,4584.5,0.0025594946359528414,-0.003910917979359052,-0.001361433316996119
2016-07-18,4586.5,4611.75,0.0004362525902497083,0.005505287256077684,0.005943941542152942
2016-07-19,4600.5,4595.25,-0.002439421044072243,-0.0011411803064884651,-0.003577817531305927
2016-07-20,4621.75,4647.0,0.005766824438278695,0.005463298534104988,0.011261628855883776
2016-07-21,4653.75,4640.5,0.0014525500322788432,-0.002847166263765799,-0.0013987518829352563
2016-07-22,4642.25,4658.5,0.0003771145350717209,0.003500457752167563,0.0038788923607369075
2016-07-25,4654.75,4657.25,-0.0008049801438231308,0.0005370857725979228,-0.00026832671460774726
2016-07-26,4658.75,4664.75,0.00032207847978948934,0.0012878991145692797,0.0016103923989478908
2016-07-27,4704.0,4696.75,0.0084141701055791,-0.001541241496598622,0.006859960340854343
2016-07-28,4707.25,4718.5,0.0022355884388141067,0.002389930426469844,0.004630861766114824
2016-07-29,4728.75,4726.25,0.002172300519232895,-0.0005286809410520732,0.0016424711242979395
2016-08-01,4728.0,4749.0,0.0003702724147049974,0.004441624365482344,0.004813541391166298
2016-08-02,4739.0,4715.0,-0.0021057064645187973,-0.005064359569529442,-0.007159401979364044
2016-08-03,4709.25,4725.75,-0.0012195121951219523,0.00350374263417752,0.0022799575821845774
2016-08-04,4729.0,4741.25,0.0006877215256837488,0.0025903996616620795,0.003279902660953349
2016-08-05,4764.75,4786.0,0.004956498813603938,0.00445983524843907,0.009438439230160744
2016-08-08,4785.25,4779.0,-0.00015670706226489362,-0.0013060968601431577,-0.0014625992478061178
2016-08-09,4783.25,4792.25,0.0008893073864826295,0.0018815658809387958,0.0027725465578571917
2016-08-10,4794.25,4779.5,0.0004173404976786088,-0.00307660217969441,-0.002660545672700687
2016-08-11,4797.75,4801.25,0.0038183910450884095,0.0007295086238341408,0.004550685218118966
2016-08-12,4787.25,4805.0,-0.0029159073158031568,0.003707765418559772,0.0007810466024473772
2016-08-15,4811.75,4823.5,0.0014047866805411147,0.0024419390034811084,0.003850156087408907
2016-08-16,4814.75,4798.75,-0.0018140354514356583,-0.003323121657406891,-0.0051311288483466555
2016-08-17,4798.5,4806.25,-5.209690023444402e-05,0.0016150880483485341,0.0015629070070330986
2016-08-18,4806.25,4807.5,0.0,0.0002600780234069955,0.0002600780234069955
2016-08-19,4796.5,4805.75,-0.00228809152366094,0.00192848952361091,-0.0003640145605824374
2016-08-22,4794.5,4809.0,-0.0023409457420797697,0.003024298675565751,0.0006762732143785755
2016-08-23,4829.5,4818.75,0.004262840507381904,-0.002225903302619292,0.0020274485339988324
2016-08-24,4813.0,4787.25,-0.0011932555123216337,-0.005350093496779507,-0.0065369649805447905
2016-08-25,4773.25,4780.5,-0.002924434696328748,0.0015188812653852413,-0.0014099953000156207
2016-08-26,4786.5,4785.5,0.0012550988390336304,-0.00020892092343050006,0.001045915699194655
2016-08-29,4792.25,4792.0,0.001410510918399277,-5.21675622098261e-05,0.0013582697732734683
2016-08-30,4790.5,4775.5,-0.00031302170283808994,-0.0031311971610479272,-0.0034432387312186563
2016-08-31,4773.25,4773.5,-0.0004711548528949505,5.2375216047728657e-05,-0.00041880431368446214
2016-09-01,4779.0,4782.5,0.0011521944066199552,0.0007323707888680087,0.001885409029014351
2016-09-02,4808.75,4798.0,0.005488761108207063,-0.0022355081881986205,0.0032409827496080457
2016-09-06,4805.75,4828.5,0.0016152563568152534,0.00473391250065025,0.006356815339724875
2016-09-07,4830.75,4829.75,0.0004659832246038942,-0.0002070071934999751,0.000258879569224435
2016-09-08,4812.75,4803.25,-0.003519850923960899,-0.001973923432548985,-0.00548682644029197
2016-09-09,4761.5,4682.5,-0.008692031437047887,-0.016591410269872986,-0.02513922864727003
2016-09-12,4662.75,4765.25,-0.004217832354511453,0.02198273551016028,0.017672183662573504
2016-09-13,4739.5,4726.0,-0.0054037038980115915,-0.0028484017301403375,-0.00823671370861967
2016-09-14,4731.75,4743.5,0.0012166737198475719,0.0024832250224546826,0.0037029200169276244
